Priority,Start_ISO,Is_Weekend,Duration_Min,Priority_Level,Component_Type,Pseudo_Description
Minor,2025-08-01T18:10:00,False,9.95,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1307> [TEST]=<test_23> | <test_23> {<component_name_1307>}
Minor,2025-08-01T18:10:00,False,1.933,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:10:00,False,1.933,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:10:00,False,249.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:09:00,False,2.95,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:09:00,False,308.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_43> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T18:09:00,False,5.2,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_81> | <test_81> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T18:09:00,False,170.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_90> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T18:09:00,False,1.6,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T18:09:00,False,1.633,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Major,2025-08-01T18:09:00,False,19.133,2,host,[TYPE]=<component_1> [NAME]=<component_name_93> [TEST]=<test_126> | <test_126> drive of <component_name_93>
Minor,2025-08-01T18:08:00,False,19.133,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_46> | <test_46> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:07:00,False,9.8,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:07:00,False,38.617,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:07:00,False,38.733,1,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_119> [TEST]=<test_25> | <test_25> from <component_9> <component_name_119>
Minor,2025-08-01T18:07:00,False,0.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:07:00,False,18.783,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_42> | <test_42> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:07:00,False,0.367,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:06:00,False,2.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:06:00,False,10.883,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_87> | <test_87> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:06:00,False,10.383,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,221.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | SMA port <PORTNAME> in down state
Minor,2025-08-01T18:06:00,False,18.283,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1336> [TEST]=<test_190> | <test_190> {<component_name_1336>}
Minor,2025-08-01T18:06:00,False,18.317,1,resource,[TYPE]=<component_8> [NAME]=<component_name_588> [TEST]=<test_190> | <test_190> {<component_name_588>}
Minor,2025-08-01T18:05:00,False,5.517,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T18:05:00,False,1.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,1.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,5.5,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T18:05:00,False,5.533,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T18:05:00,False,15.033,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,15.117,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,14.55,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,14.583,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:05:00,False,29.017,1,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_40> | <test_40> drive of <component_name_3>
Minor,2025-08-01T18:04:00,False,14.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:04:00,False,14.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_49> | CPU usage of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Critical,2025-08-01T18:04:00,False,13.0,3,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_131> | <test_131> drive of <component_name_19>
Critical,2025-08-01T18:04:00,False,13.0,3,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_132> | <test_132> drive of <component_name_19>
Critical,2025-08-01T18:04:00,False,13.0,3,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_133> | <test_133> drive of <component_name_19>
Critical,2025-08-01T18:04:00,False,13.0,3,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_134> | <test_134> drive of <component_name_19>
Minor,2025-08-01T18:04:00,False,2.283,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:04:00,False,56.567,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_89> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T18:04:00,False,115.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_53> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T18:02:00,False,21.833,2,host,[TYPE]=<component_1> [NAME]=<component_name_63> [TEST]=<test_191> | <test_191> on <component_name_63> SQL on Cloud <component_name_63>
Minor,2025-08-01T18:02:00,False,18.717,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_63> | <test_63> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T18:02:00,False,5.133,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1323> [TEST]=<test_55> | <test_55> {<component_name_1323>}
Minor,2025-08-01T18:02:00,False,5.15,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1316> [TEST]=<test_55> | <test_55> {<component_name_1316>}
Minor,2025-08-01T18:01:00,False,0.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:01:00,False,0.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:01:00,False,0.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:01:00,False,2.483,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:01:00,False,21.383,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_41> | <test_41> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:00:00,False,2.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:00:00,False,2.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T18:00:00,False,2.4,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T17:59:00,False,9.117,3,host,[TYPE]=<component_1> [NAME]=<component_name_93> [TEST]=<test_126> | <test_126> drive of <component_name_93>
Minor,2025-08-01T17:59:00,False,10.367,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_94> | <test_94> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T17:59:00,False,5.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_91> | <test_91> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T17:59:00,False,10.367,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_50> | <test_50> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T17:59:00,False,5.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_54> | <test_54> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T17:58:00,False,5.583,1,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T17:58:00,False,10.033,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Critical,2025-08-01T17:58:00,False,13.083,3,eG agent,[TYPE]=<component_2> [NAME]=<component_name_5> [TEST]=<test_192> | Test <test_192> is not reporting at configured measure period on <component_2> <component_name_5>
Minor,2025-08-01T17:58:00,False,10.067,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T17:57:00,False,1.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:57:00,False,0.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:57:00,False,0.35,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:56:00,False,2.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:56:00,False,49.15,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_127> | <test_127> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T17:56:00,False,49.15,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_128> | <test_128> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T17:56:00,False,133.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1337> [TEST]=<test_55> | <test_55> {<component_name_1337>}
Minor,2025-08-01T17:56:00,False,133.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1338> [TEST]=<test_55> | <test_55> {<component_name_1338>}
Minor,2025-08-01T17:55:00,False,2.667,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:55:00,False,2.667,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:55:00,False,2.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:55:00,False,50.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_128> | <test_128> on <component_name_1> Cluster <component_name_1>
Major,2025-08-01T17:55:00,False,5.933,2,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T17:55:00,False,5.933,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_84> | <test_84> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T17:55:00,False,50.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_127> | <test_127> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T17:54:00,False,13.55,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_56> | <test_56> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:54:00,False,13.583,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_57> | <test_57> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:54:00,False,4.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_46> | <test_46> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:52:00,False,19.9,1,host,[TYPE]=<component_1> [NAME]=<component_name_63> [TEST]=<test_193> | <test_193> on <component_name_63> SQL on Cloud <component_name_63>
Minor,2025-08-01T17:52:00,False,4.683,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1316> [TEST]=<test_55> | <test_55> {<component_name_1316>}
Minor,2025-08-01T17:52:00,False,4.683,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1323> [TEST]=<test_55> | <test_55> {<component_name_1323>}
Minor,2025-08-01T17:52:00,False,14.217,1,sap hana database,[TYPE]=<component_6> [NAME]=<component_name_16> [TEST]=<test_17> | <test_17> on <component_6> <component_name_16>
Minor,2025-08-01T17:52:00,False,14.217,1,sap hana database,[TYPE]=<component_6> [NAME]=<component_name_16> [TEST]=<test_15> | <test_15> on <component_6> <component_name_16>
Minor,2025-08-01T17:51:00,False,1.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:51:00,False,1.067,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:51:00,False,2.333,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:50:00,False,15.483,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_6> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T17:50:00,False,3.833,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:50:00,False,3.833,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T17:50:00,False,2.75,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Critical,2025-08-01T17:50:00,False,14.767,3,oracle goldengate extract,[TYPE]=<component_3> [NAME]=<component_name_9> [TEST]=<test_10> | <test_10> {<component_name_9>}
Major,2025-08-01T17:50:00,False,14.767,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_133> | <test_133> drive of <component_name_19>
Major,2025-08-01T17:50:00,False,14.767,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_134> | <test_134> drive of <component_name_19>
Critical,2025-08-01T17:50:00,False,14.767,3,oracle goldengate extract,[TYPE]=<component_3> [NAME]=<component_name_7> [TEST]=<test_10> | <test_10> {<component_name_7>}
Major,2025-08-01T17:50:00,False,14.767,2,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_131> | <test_131> drive of <component_name_19>
